A villa with a private vineyard.,Villa della Collina,434331,22,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11993.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5709.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10870.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12538.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10069.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/184.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13504.jpg
A mid-century modern house with unique design.,Casa Bella Vista,257066,8,"Via Santa Teresa, Ottaviano, Napoli, Campania, 80044, Italia",40.8665671,14.4892019,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4671.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10591.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3983.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3571.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8424.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5336.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11070.jpg
A spacious apartment in a historic building.,Cottage del Sole,674650,4,"Via Carducci, Afragola Scalo, Afragola, Napoli, Campania, 80021, Italia",40.9294121,14.3103736,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14621.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/835.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12538.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8962.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5530.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12786.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10591.jpg
A grand mansion with historic features.,Dimora Rossa,811333,17,"Via Nazario Sauro, Pizzofalcone, Municipalità 1, Napoli, Campania, 80132, Italia",40.8299927,14.2500718,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11276.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3571.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1518.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12806.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8917.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5682.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12109.jpg
A sleek apartment with a home office.,Villa della Luna,180127,5,"Via Francesco Crispi, Masseria Epitaffio, Mugnano di Napoli, Napoli, Campania, 80018, Italia",40.9032023,14.2179776,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14983.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8004.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14641.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4417.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6150.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/835.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4138.jpg
A luxury condo with concierge service.,Chalet della Collina,850012,1,"Via Giuseppe Martucci, Acerra, Napoli, Campania, 80011, Italia",40.9339339,14.3757503,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10511.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3295.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12915.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3901.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10591.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8983.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6006.jpg
A countryside house with a guest house.,Appartamento delle Rose,289598,16,"Via Giuseppe Recco, Rione Antignano, Municipalità 5, Napoli, Campania, 80128, Italia",40.8479438,14.2275213,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7398.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11422.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5530.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8917.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/522.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3549.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/582.jpg
A countryside house with a guest house.,Mansion dei Fiori,592681,7,"Via Generale Giordano Orsini, Pizzofalcone, Municipalità 1, Napoli, Campania, 80132, Italia",40.8304195,14.2495081,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7161.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8443.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14641.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/582.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5290.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8136.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5688.jpg
A lakeside cottage with a fishing dock.,Casa Rossa,714602,24,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11078.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3408.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12253.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8441.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/814.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12786.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/835.jpg
A lakeside cottage with a fishing dock.,Chalet della Collina,959823,18,"Via Leopardi, Cimitile, Napoli, Campania, 80035, Italia",40.9372198,14.5258303,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8158.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1461.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9570.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5653.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10128.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12372.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10001.jpg
An elegant residence with high ceilings.,Villa della Collina,351626,19,"Via A. Manzoni, Colonne, Giugliano in Campania, Napoli, Campania, 80014, Italia",40.9238311,14.2117876,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8767.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11422.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8035.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8168.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10569.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10971.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1461.jpg
A suburban home with a finished basement.,Tenuta dei Fiori,843468,6,"Via Belvedere, Ercolano, Napoli, Campania, 80056, Italia",40.804025,14.3574146,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11122.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/582.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5253.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1920.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6602.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5709.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10069.jpg
A modern house with a large garden.,Mansion della Collina,102635,17,"Via Chiatamone, Pizzofalcone, Municipalità 1, Napoli, Campania, 80121, Italia",40.830479,14.2465643,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4477.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8507.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5253.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5270.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13231.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11422.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11070.jpg
A compact apartment with great amenities.,Cottage Bella Vista,130062,19,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12246.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4358.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8441.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8962.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/828.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4725.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8035.jpg
A waterfront house with a boat dock.,Tenuta della Luna,239736,21,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13564.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4138.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2326.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2296.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13545.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12716.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12449.jpg
A townhouse with a private garage.,Palazzo Rossa,636831,2,"Via Vittorio Imbriani, Acerra, Napoli, Campania, 80011, Italia",40.9506115,14.3613546,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1900.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5290.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2876.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2577.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4725.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11070.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12253.jpg
A picturesque cottage with a garden.,Chalet dei Fiori,278653,24,"Via Nuova Marina, Mercato, Municipalità 2, Napoli, Campania, 80142, Italia",40.8459258,14.2681136,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/281.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1934.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12915.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7153.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5051.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3206.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8136.jpg
A duplex with a rooftop terrace.,Casa Rossa,762742,5,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3441.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2730.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5530.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13231.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6948.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2027.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14641.jpg
An elegant residence with high ceilings.,Tenuta della Collina,866318,17,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6191.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14247.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3074.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13858.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10438.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7018.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9850.jpg
A chic apartment with a gourmet kitchen.,Dimora della Collina,446366,19,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11450.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11543.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1592.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2296.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/15011.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12449.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1808.jpg
A suburban home with a spacious driveway.,Palazzo della Collina,111546,15,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10117.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4773.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1592.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3560.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12253.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13730.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8507.jpg
A sleek apartment with a home office.,Casa Verde,655609,16,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13263.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2422.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3560.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4246.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10524.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4417.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8879.jpg
A waterfront house with a boat dock.,Chalet del Sole,759887,23,"Via Santa Chiara, Nola, Napoli, Campania, 80035, Italia",40.9256276,14.5261638,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13992.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9970.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10524.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6150.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8983.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8507.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3901.jpg
A beachfront villa with a large deck.,Mansion del Mare,123986,22,"Via Riccardo Filangieri di Candida Gonzaga, San Ferdinando, Municipalità 1, Napoli, Campania, 80133, Italia",40.838577,14.2513803,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6622.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8507.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8168.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12716.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11070.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8879.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/508.jpg
A rustic cabin in a peaceful setting.,Chalet della Luna,435537,11,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3644.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5051.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5530.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8168.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5461.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10481.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4200.jpg
A grand mansion with historic features.,Villa dei Fiori,789054,24,"Via Nuova Pizzofalcone, San Ferdinando, Municipalità 1, Napoli, Campania, 80132, Italia",40.8350143,14.2468892,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4604.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8879.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7153.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9819.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14478.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12372.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9813.jpg
A stylish loft in a vibrant area.,Casa del Mare,688630,18,"Via T. Tasso, Nola, Napoli, Campania, 80035, Italia",40.9220299,14.5223618,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/492.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11199.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13504.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/184.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2577.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/508.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5344.jpg
A chic apartment with a gourmet kitchen.,Palazzo dei Fiori,216361,22,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1944.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2326.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1479.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4286.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6602.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10591.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1461.jpg
A historic townhouse with modern upgrades.,Chalet delle Rose,512121,11,"Via Chiaia, San Ferdinando, Municipalità 1, Napoli, Campania, 80132, Italia",40.8362041,14.2457657,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1058.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12716.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4039.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9018.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4725.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10069.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3560.jpg
A charming villa with stunning sea views.,Mansion del Parco,183855,1,"Via Santa Maria, Bomerano, Agerola, Napoli, Campania, 80051, Italia",40.6392186,14.5372192,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8027.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7891.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2730.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2500.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3560.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7453.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9397.jpg
An elegant residence with high ceilings.,Appartamento Verde,703645,15,"Via Nuova Santa Maria, Casamarciano, Napoli, Campania, 80033, Italia",40.9345304,14.5575678,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10286.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11199.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4248.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5709.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5336.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2713.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12109.jpg
A suburban home with a finished basement.,Residenza dei Fiori,930597,19,"via S.Lucia, Franche, Resicco, Pimonte, Napoli, Campania, 80054, Italia",40.6683874,14.5178427,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12689.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1934.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9850.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6602.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5709.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9018.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12253.jpg
A countryside retreat with scenic views.,Mansion Bella Vista,721872,6,"Via Foria, Borgo Sant'Antonio Abate, Municipalità 4, Napoli, Campania, 80139, Italia",40.8595949,14.2623229,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12368.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3206.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12538.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13730.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2730.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10524.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11422.jpg
A beachfront villa with a large deck.,Residenza del Parco,334375,16,"Via Toledo, San Ferdinando, Municipalità 1, Napoli, Campania, 80132, Italia",40.8384919,14.2483765,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7191.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6602.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2873.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10870.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8441.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2326.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11422.jpg
A compact studio in a lively district.,Residenza Bella Vista,167211,4,"Via Toledo, Rione Carità, Municipalità 2, Napoli, Campania, 80134, Italia",40.8425031,14.2488703,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2162.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14347.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/184.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12716.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6006.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4996.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7160.jpg
A high-rise apartment with a gym.,Tenuta Rossa,961087,4,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14310.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2561.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4417.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10524.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/6602.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/12806.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5682.jpg
A modern house with a large garden.,Cottage Rossa,472310,16,"Via Scarlatti, Caivano, Napoli, Campania, 80024, Italia",40.9466355,14.3098487,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13400.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3295.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3560.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10438.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9813.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13897.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8441.jpg
A cozy cottage with a fireplace.,Tenuta dei Fiori,349021,12,"Via Chiaia, San Ferdinando, Municipalità 1, Napoli, Campania, 80132, Italia",40.8362041,14.2457657,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10844.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10870.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/508.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9570.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3206.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3983.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14799.jpg
A cozy cottage in a quiet neighborhood.,Tenuta delle Rose,317933,14,"Via Alessandro Poerio, Mugnano di Napoli, Napoli, Campania, 80018, Italia",40.913867,14.1995202,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14895.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/9018.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/2876.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/13730.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/4836.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/8035.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/11543.jpg
A chic condo with a private balcony.,Casa Verde,659949,3,"Via Francesco Crispi, Masseria Epitaffio, Mugnano di Napoli, Napoli, Campania, 80018, Italia",40.9032023,14.2179776,Napoli,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10771.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/1592.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/10840.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/14769.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/7453.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/5653.jpg,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/3074.jpg
